grade_code,subject_code,subject_label,chapter_code,chapter_title,chapter_status,skill_code,skill_title,content_type,difficulty,status,decision,structural_pass,active_version,eligible_for_homework,total_count,approved_count,usable_count,draft_count,last_updated_at
FR-4E,FRENCH,Français,CH-FRENCH-4E-CONJUGATION,Conjugaison,approved,SK-ENR-FRENCH-4E-CONJUGATION-TENSE_VALUE,Interpréter la valeur d'un temps,practice,2,draft,REVIEW,True,106422,False,1,0,0,1,
FR-4E,FRENCH,Français,CH-FRENCH-4E-CONJUGATION,Conjugaison,approved,SK-ENR-FRENCH-4E-CONJUGATION-TENSE_VALUE,Interpréter la valeur d'un temps,practice,3,draft,REVIEW,True,106450,False,1,0,0,1,
FR-4E,FRENCH,Français,CH-FRENCH-4E-CONJUGATION,Conjugaison,approved,SK-FRENCH-4E-CONJUGATION,Mobiliser : Conjugaison,exam_practice,2,approved,,,,True,1,1,1,0,
FR-4E,FRENCH,Français,CH-FRENCH-4E-CONJUGATION,Conjugaison,approved,SK-FRENCH-4E-CONJUGATION,Mobiliser : Conjugaison,exercise,3,approved,,,,True,1,1,1,0,
FR-4E,FRENCH,Français,CH-FRENCH-4E-CONJUGATION,Conjugaison,approved,SK-FRENCH-4E-CONJUGATION,Mobiliser : Conjugaison,worked_example,2,approved,,,,True,1,1,1,0,
FR-4E,FRENCH,Français,CH-FRENCH-4E-GRAMMAR,Grammaire,approved,SK-ENR-FRENCH-4E-GRAMMAR-CLAUSES,Délimiter et relier les propositions,exam_practice,2,approved,,,,True,1,1,1,0,
FR-4E,FRENCH,Français,CH-FRENCH-4E-GRAMMAR,Grammaire,approved,SK-ENR-FRENCH-4E-GRAMMAR-CLAUSES,Délimiter et relier les propositions,exercise,2,approved,,,,True,1,1,1,0,
FR-4E,FRENCH,Français,CH-FRENCH-4E-GRAMMAR,Grammaire,approved,SK-ENR-FRENCH-4E-GRAMMAR-CLAUSES,Délimiter et relier les propositions,exercise,3,approved,,,,True,1,1,1,0,
FR-4E,FRENCH,Français,CH-FRENCH-4E-GRAMMAR,Grammaire,approved,SK-ENR-FRENCH-4E-GRAMMAR-FUNCTIONS,Analyser les fonctions dans la phrase complexe,assessment,2,draft,REVIEW,True,106486,False,1,0,0,1,
FR-4E,FRENCH,Français,CH-FRENCH-4E-GRAMMAR,Grammaire,approved,SK-ENR-FRENCH-4E-GRAMMAR-FUNCTIONS,Analyser les fonctions dans la phrase complexe,diagnostic,2,draft,PASS,True,106482,False,1,0,0,1,
FR-4E,FRENCH,Français,CH-FRENCH-4E-GRAMMAR,Grammaire,approved,SK-ENR-FRENCH-4E-GRAMMAR-FUNCTIONS,Analyser les fonctions dans la phrase complexe,practice,1,draft,REVIEW,True,106502,False,1,0,0,1,
FR-4E,FRENCH,Français,CH-FRENCH-4E-GRAMMAR,Grammaire,approved,SK-ENR-FRENCH-4E-GRAMMAR-FUNCTIONS,Analyser les fonctions dans la phrase complexe,practice,2,draft,REVIEW,True,106498,False,1,0,0,1,
FR-4E,FRENCH,Français,CH-FRENCH-4E-GRAMMAR,Grammaire,approved,SK-ENR-FRENCH-4E-GRAMMAR-FUNCTIONS,Analyser les fonctions dans la phrase complexe,practice,3,draft,REVIEW,True,106510,False,1,0,0,1,
FR-4E,FRENCH,Français,CH-FRENCH-4E-GRAMMAR,Grammaire,approved,SK-ENR-FRENCH-4E-GRAMMAR-FUNCTIONS,Analyser les fonctions dans la phrase complexe,remediation,1,draft,REVIEW,True,106494,False,1,0,0,1,
FR-4E,FRENCH,Français,CH-FRENCH-4E-GRAMMAR,Grammaire,approved,SK-ENR-FRENCH-4E-GRAMMAR-FUNCTIONS,Analyser les fonctions dans la phrase complexe,revision,2,draft,REVIEW,True,104678,False,3,0,0,3,
FR-4E,FRENCH,Français,CH-FRENCH-4E-GRAMMAR,Grammaire,approved,SK-ENR-FRENCH-4E-GRAMMAR-TRANSFORM,Transformer une phrase en conservant son sens,assessment,2,draft,REVIEW,True,106490,False,1,0,0,1,
FR-4E,FRENCH,Français,CH-FRENCH-4E-GRAMMAR,Grammaire,approved,SK-ENR-FRENCH-4E-GRAMMAR-TRANSFORM,Transformer une phrase en conservant son sens,practice,1,draft,REVIEW,True,106518,False,1,0,0,1,
FR-4E,FRENCH,Français,CH-FRENCH-4E-GRAMMAR,Grammaire,approved,SK-ENR-FRENCH-4E-GRAMMAR-TRANSFORM,Transformer une phrase en conservant son sens,practice,2,draft,REVIEW,True,106506,False,1,0,0,1,
FR-4E,FRENCH,Français,CH-FRENCH-4E-GRAMMAR,Grammaire,approved,SK-ENR-FRENCH-4E-GRAMMAR-TRANSFORM,Transformer une phrase en conservant son sens,practice,3,draft,REVIEW,True,106534,False,1,0,0,1,
FR-4E,FRENCH,Français,CH-FRENCH-4E-GRAMMAR,Grammaire,approved,SK-FRENCH-4E-GRAMMAR,Mobiliser : Grammaire,exam_practice,2,approved,,,,True,1,1,1,0,
FR-4E,FRENCH,Français,CH-FRENCH-4E-GRAMMAR,Grammaire,approved,SK-FRENCH-4E-GRAMMAR,Mobiliser : Grammaire,exercise,3,approved,,,,True,1,1,1,0,
FR-4E,FRENCH,Français,CH-FRENCH-4E-GRAMMAR,Grammaire,approved,SK-FRENCH-4E-GRAMMAR,Mobiliser : Grammaire,worked_example,2,approved,,,,True,1,1,1,0,
FR-4E,FRENCH,Français,CH-FRENCH-4E-NARRATIVE,Rédaction narrative,approved,SK-ENR-FRENCH-4E-NARRATIVE-DESCRIPTION,Intégrer description et dialogue,assessment,2,draft,REVIEW,True,106550,False,1,0,0,1,
FR-4E,FRENCH,Français,CH-FRENCH-4E-NARRATIVE,Rédaction narrative,approved,SK-ENR-FRENCH-4E-NARRATIVE-DESCRIPTION,Intégrer description et dialogue,practice,1,draft,REVIEW,True,106542,False,1,0,0,1,
FR-4E,FRENCH,Français,CH-FRENCH-4E-NARRATIVE,Rédaction narrative,approved,SK-ENR-FRENCH-4E-NARRATIVE-DESCRIPTION,Intégrer description et dialogue,practice,2,draft,REVIEW,True,106546,False,1,0,0,1,
FR-4E,FRENCH,Français,CH-FRENCH-4E-NARRATIVE,Rédaction narrative,approved,SK-ENR-FRENCH-4E-NARRATIVE-DESCRIPTION,Intégrer description et dialogue,practice,3,draft,REVIEW,True,106558,False,1,0,0,1,
FR-4E,FRENCH,Français,CH-FRENCH-4E-NARRATIVE,Rédaction narrative,approved,SK-ENR-FRENCH-4E-NARRATIVE-PLOT,Construire une progression narrative,assessment,2,draft,REVIEW,True,106562,False,1,0,0,1,
FR-4E,FRENCH,Français,CH-FRENCH-4E-NARRATIVE,Rédaction narrative,approved,SK-ENR-FRENCH-4E-NARRATIVE-PLOT,Construire une progression narrative,practice,1,draft,REVIEW,True,106554,False,1,0,0,1,
FR-4E,FRENCH,Français,CH-FRENCH-4E-NARRATIVE,Rédaction narrative,approved,SK-ENR-FRENCH-4E-NARRATIVE-PLOT,Construire une progression narrative,practice,2,draft,REVIEW,True,106570,False,1,0,0,1,
FR-4E,FRENCH,Français,CH-FRENCH-4E-NARRATIVE,Rédaction narrative,approved,SK-ENR-FRENCH-4E-NARRATIVE-PLOT,Construire une progression narrative,practice,3,draft,REVIEW,True,106566,False,1,0,0,1,
FR-4E,FRENCH,Français,CH-FRENCH-4E-NARRATIVE,Rédaction narrative,approved,SK-ENR-FRENCH-4E-NARRATIVE-REVISE,Réviser cohérence et style,assessment,2,draft,REVIEW,True,106578,False,1,0,0,1,
FR-4E,FRENCH,Français,CH-FRENCH-4E-NARRATIVE,Rédaction narrative,approved,SK-ENR-FRENCH-4E-NARRATIVE-REVISE,Réviser cohérence et style,practice,1,draft,REVIEW,True,106574,False,1,0,0,1,
FR-4E,FRENCH,Français,CH-FRENCH-4E-NARRATIVE,Rédaction narrative,approved,SK-ENR-FRENCH-4E-NARRATIVE-REVISE,Réviser cohérence et style,practice,2,draft,REVIEW,True,106590,False,1,0,0,1,
FR-4E,FRENCH,Français,CH-FRENCH-4E-NARRATIVE,Rédaction narrative,approved,SK-ENR-FRENCH-4E-NARRATIVE-REVISE,Réviser cohérence et style,practice,3,draft,REVIEW,True,106598,False,1,0,0,1,
FR-4E,FRENCH,Français,CH-FRENCH-4E-NARRATIVE,Rédaction narrative,approved,SK-ENR-FRENCH-4E-NARRATIVE-TIME,Organiser la temporalité du récit,assessment,2,draft,REVIEW,True,106594,False,1,0,0,1,
FR-4E,FRENCH,Français,CH-FRENCH-4E-NARRATIVE,Rédaction narrative,approved,SK-ENR-FRENCH-4E-NARRATIVE-TIME,Organiser la temporalité du récit,practice,1,draft,REVIEW,True,106582,False,1,0,0,1,
FR-4E,FRENCH,Français,CH-FRENCH-4E-NARRATIVE,Rédaction narrative,approved,SK-ENR-FRENCH-4E-NARRATIVE-TIME,Organiser la temporalité du récit,practice,2,draft,REVIEW,True,106602,False,1,0,0,1,
FR-4E,FRENCH,Français,CH-FRENCH-4E-NARRATIVE,Rédaction narrative,approved,SK-ENR-FRENCH-4E-NARRATIVE-TIME,Organiser la temporalité du récit,practice,3,draft,REVIEW,True,106618,False,1,0,0,1,
FR-4E,FRENCH,Français,CH-FRENCH-4E-NARRATIVE,Rédaction narrative,approved,SK-ENR-FRENCH-4E-NARRATIVE-VIEWPOINT,Choisir et maintenir un point de vue,assessment,2,draft,REVIEW,True,106606,False,1,0,0,1,
FR-4E,FRENCH,Français,CH-FRENCH-4E-NARRATIVE,Rédaction narrative,approved,SK-ENR-FRENCH-4E-NARRATIVE-VIEWPOINT,Choisir et maintenir un point de vue,challenge,2,draft,REVIEW,True,104666,False,3,0,0,3,
FR-4E,FRENCH,Français,CH-FRENCH-4E-NARRATIVE,Rédaction narrative,approved,SK-ENR-FRENCH-4E-NARRATIVE-VIEWPOINT,Choisir et maintenir un point de vue,practice,1,draft,REVIEW,True,106586,False,1,0,0,1,
FR-4E,FRENCH,Français,CH-FRENCH-4E-NARRATIVE,Rédaction narrative,approved,SK-ENR-FRENCH-4E-NARRATIVE-VIEWPOINT,Choisir et maintenir un point de vue,practice,2,draft,REVIEW,True,106614,False,1,0,0,1,
FR-4E,FRENCH,Français,CH-FRENCH-4E-NARRATIVE,Rédaction narrative,approved,SK-ENR-FRENCH-4E-NARRATIVE-VIEWPOINT,Choisir et maintenir un point de vue,practice,3,draft,REVIEW,True,106610,False,1,0,0,1,
FR-4E,FRENCH,Français,CH-FRENCH-4E-NARRATIVE,Rédaction narrative,approved,SK-FRENCH-4E-NARRATIVE,Mobiliser : Rédaction narrative,exam_practice,2,approved,,,,True,1,1,1,0,
FR-4E,FRENCH,Français,CH-FRENCH-4E-NARRATIVE,Rédaction narrative,approved,SK-FRENCH-4E-NARRATIVE,Mobiliser : Rédaction narrative,exercise,3,approved,,,,True,1,1,1,0,
FR-4E,FRENCH,Français,CH-FRENCH-4E-NARRATIVE,Rédaction narrative,approved,SK-FRENCH-4E-NARRATIVE,Mobiliser : Rédaction narrative,worked_example,2,approved,,,,True,1,1,1,0,
FR-4E,FRENCH,Français,CH-FRENCH-4E-SPELLING,Orthographe,approved,SK-ENR-FRENCH-4E-SPELLING-GN,Maîtriser les accords du groupe nominal,assessment,2,draft,REVIEW,True,106646,False,1,0,0,1,
FR-4E,FRENCH,Français,CH-FRENCH-4E-SPELLING,Orthographe,approved,SK-ENR-FRENCH-4E-SPELLING-GN,Maîtriser les accords du groupe nominal,practice,1,draft,REVIEW,True,106634,False,1,0,0,1,
FR-4E,FRENCH,Français,CH-FRENCH-4E-SPELLING,Orthographe,approved,SK-ENR-FRENCH-4E-SPELLING-GN,Maîtriser les accords du groupe nominal,practice,2,draft,REVIEW,True,106650,False,1,0,0,1,
FR-4E,FRENCH,Français,CH-FRENCH-4E-SPELLING,Orthographe,approved,SK-ENR-FRENCH-4E-SPELLING-GN,Maîtriser les accords du groupe nominal,practice,3,draft,REVIEW,True,106654,False,1,0,0,1,
FR-4E,FRENCH,Français,CH-FRENCH-4E-SPELLING,Orthographe,approved,SK-ENR-FRENCH-4E-SPELLING-HOMOPHONES,Raisonner sur les homophones grammaticaux,assessment,2,draft,REVIEW,True,106662,False,1,0,0,1,
FR-4E,FRENCH,Français,CH-FRENCH-4E-SPELLING,Orthographe,approved,SK-ENR-FRENCH-4E-SPELLING-HOMOPHONES,Raisonner sur les homophones grammaticaux,practice,1,draft,REVIEW,True,106674,False,1,0,0,1,
FR-4E,FRENCH,Français,CH-FRENCH-4E-SPELLING,Orthographe,approved,SK-ENR-FRENCH-4E-SPELLING-HOMOPHONES,Raisonner sur les homophones grammaticaux,practice,2,draft,REVIEW,True,106658,False,1,0,0,1,
FR-4E,FRENCH,Français,CH-FRENCH-4E-SPELLING,Orthographe,approved,SK-ENR-FRENCH-4E-SPELLING-HOMOPHONES,Raisonner sur les homophones grammaticaux,practice,3,draft,REVIEW,True,106686,False,1,0,0,1,
FR-4E,FRENCH,Français,CH-FRENCH-4E-SPELLING,Orthographe,approved,SK-ENR-FRENCH-4E-SPELLING-PARTICIPLE,Accorder le participe passé dans les cas étudiés,exam_practice,2,approved,,,,True,1,1,1,0,
FR-4E,FRENCH,Français,CH-FRENCH-4E-SPELLING,Orthographe,approved,SK-ENR-FRENCH-4E-SPELLING-PARTICIPLE,Accorder le participe passé dans les cas étudiés,exercise,3,approved,,,,True,1,1,1,0,
FR-4E,FRENCH,Français,CH-FRENCH-4E-SPELLING,Orthographe,approved,SK-ENR-FRENCH-4E-SPELLING-REVISE,Utiliser une procédure de relecture orthographique,assessment,2,draft,REVIEW,True,106698,False,1,0,0,1,
FR-4E,FRENCH,Français,CH-FRENCH-4E-SPELLING,Orthographe,approved,SK-ENR-FRENCH-4E-SPELLING-REVISE,Utiliser une procédure de relecture orthographique,practice,1,draft,REVIEW,True,106670,False,1,0,0,1,
FR-4E,FRENCH,Français,CH-FRENCH-4E-SPELLING,Orthographe,approved,SK-ENR-FRENCH-4E-SPELLING-REVISE,Utiliser une procédure de relecture orthographique,practice,2,draft,REVIEW,True,106682,False,1,0,0,1,
FR-4E,FRENCH,Français,CH-FRENCH-4E-SPELLING,Orthographe,approved,SK-ENR-FRENCH-4E-SPELLING-REVISE,Utiliser une procédure de relecture orthographique,practice,3,draft,REVIEW,True,106702,False,1,0,0,1,
FR-4E,FRENCH,Français,CH-FRENCH-4E-SPELLING,Orthographe,approved,SK-ENR-FRENCH-4E-SPELLING-SV,Maîtriser l'accord sujet-verbe complexe,assessment,2,draft,REVIEW,True,106694,False,1,0,0,1,
FR-4E,FRENCH,Français,CH-FRENCH-4E-SPELLING,Orthographe,approved,SK-ENR-FRENCH-4E-SPELLING-SV,Maîtriser l'accord sujet-verbe complexe,diagnostic,2,draft,REVIEW,True,104642,False,3,0,0,3,
FR-4E,FRENCH,Français,CH-FRENCH-4E-SPELLING,Orthographe,approved,SK-ENR-FRENCH-4E-SPELLING-SV,Maîtriser l'accord sujet-verbe complexe,practice,1,draft,REVIEW,True,106710,False,1,0,0,1,
FR-4E,FRENCH,Français,CH-FRENCH-4E-SPELLING,Orthographe,approved,SK-ENR-FRENCH-4E-SPELLING-SV,Maîtriser l'accord sujet-verbe complexe,practice,2,draft,REVIEW,True,106714,False,1,0,0,1,
FR-4E,FRENCH,Français,CH-FRENCH-4E-SPELLING,Orthographe,approved,SK-ENR-FRENCH-4E-SPELLING-SV,Maîtriser l'accord sujet-verbe complexe,practice,3,draft,REVIEW,True,106742,False,1,0,0,1,
FR-4E,FRENCH,Français,CH-FRENCH-4E-SPELLING,Orthographe,approved,SK-FRENCH-4E-SPELLING,Mobiliser : Orthographe,exam_practice,2,approved,,,,True,1,1,1,0,
FR-4E,FRENCH,Français,CH-FRENCH-4E-SPELLING,Orthographe,approved,SK-FRENCH-4E-SPELLING,Mobiliser : Orthographe,exercise,3,approved,,,,True,1,1,1,0,
FR-4E,FRENCH,Français,CH-FRENCH-4E-SPELLING,Orthographe,approved,SK-FRENCH-4E-SPELLING,Mobiliser : Orthographe,worked_example,2,approved,,,,True,1,1,1,0,
FR-4E,FRENCH,Français,CH-FRENCH-4E-VOCAB,Vocabulaire précis,approved,SK-ENR-FRENCH-4E-VOCAB-CONTEXT,Déduire le sens en contexte,assessment,2,draft,REVIEW,True,106734,False,1,0,0,1,
FR-4E,FRENCH,Français,CH-FRENCH-4E-VOCAB,Vocabulaire précis,approved,SK-ENR-FRENCH-4E-VOCAB-CONTEXT,Déduire le sens en contexte,practice,1,draft,REVIEW,True,106730,False,1,0,0,1,
FR-4E,FRENCH,Français,CH-FRENCH-4E-VOCAB,Vocabulaire précis,approved,SK-ENR-FRENCH-4E-VOCAB-CONTEXT,Déduire le sens en contexte,practice,2,draft,REVIEW,True,106738,False,1,0,0,1,
FR-4E,FRENCH,Français,CH-FRENCH-4E-VOCAB,Vocabulaire précis,approved,SK-ENR-FRENCH-4E-VOCAB-CONTEXT,Déduire le sens en contexte,practice,3,draft,REVIEW,True,106766,False,1,0,0,1,
FR-4E,FRENCH,Français,CH-FRENCH-4E-VOCAB,Vocabulaire précis,approved,SK-ENR-FRENCH-4E-VOCAB-CONTEXT,Déduire le sens en contexte,remediation,2,draft,REVIEW,True,104654,False,3,0,0,3,
FR-4E,FRENCH,Français,CH-FRENCH-4E-VOCAB,Vocabulaire précis,approved,SK-ENR-FRENCH-4E-VOCAB-FIGURE,Interpréter une expression figurée,exam_practice,2,approved,,,,True,1,1,1,0,
FR-4E,FRENCH,Français,CH-FRENCH-4E-VOCAB,Vocabulaire précis,approved,SK-ENR-FRENCH-4E-VOCAB-FIGURE,Interpréter une expression figurée,exercise,2,approved,,,,True,1,1,1,0,
FR-4E,FRENCH,Français,CH-FRENCH-4E-VOCAB,Vocabulaire précis,approved,SK-ENR-FRENCH-4E-VOCAB-FORMATION,Analyser la formation des mots,assessment,2,draft,REVIEW,True,106762,False,1,0,0,1,
FR-4E,FRENCH,Français,CH-FRENCH-4E-VOCAB,Vocabulaire précis,approved,SK-ENR-FRENCH-4E-VOCAB-FORMATION,Analyser la formation des mots,practice,1,draft,REVIEW,True,106774,False,1,0,0,1,
FR-4E,FRENCH,Français,CH-FRENCH-4E-VOCAB,Vocabulaire précis,approved,SK-ENR-FRENCH-4E-VOCAB-FORMATION,Analyser la formation des mots,practice,2,draft,REVIEW,True,106786,False,1,0,0,1,
FR-4E,FRENCH,Français,CH-FRENCH-4E-VOCAB,Vocabulaire précis,approved,SK-ENR-FRENCH-4E-VOCAB-FORMATION,Analyser la formation des mots,practice,3,draft,REVIEW,True,106818,False,1,0,0,1,
FR-4E,FRENCH,Français,CH-FRENCH-4E-VOCAB,Vocabulaire précis,approved,SK-ENR-FRENCH-4E-VOCAB-REGISTER,Choisir un niveau de langue,assessment,2,draft,REVIEW,True,106770,False,1,0,0,1,
FR-4E,FRENCH,Français,CH-FRENCH-4E-VOCAB,Vocabulaire précis,approved,SK-ENR-FRENCH-4E-VOCAB-REGISTER,Choisir un niveau de langue,practice,1,draft,REVIEW,True,106790,False,1,0,0,1,
FR-4E,FRENCH,Français,CH-FRENCH-4E-VOCAB,Vocabulaire précis,approved,SK-ENR-FRENCH-4E-VOCAB-REGISTER,Choisir un niveau de langue,practice,2,draft,REVIEW,True,106778,False,1,0,0,1,
FR-4E,FRENCH,Français,CH-FRENCH-4E-VOCAB,Vocabulaire précis,approved,SK-ENR-FRENCH-4E-VOCAB-REGISTER,Choisir un niveau de langue,practice,3,draft,REVIEW,True,106834,False,1,0,0,1,
FR-4E,FRENCH,Français,CH-FRENCH-4E-VOCAB,Vocabulaire précis,approved,SK-ENR-FRENCH-4E-VOCAB-REUSE,Employer un terme avec précision,assessment,2,draft,REVIEW,True,106798,False,1,0,0,1,
FR-4E,FRENCH,Français,CH-FRENCH-4E-VOCAB,Vocabulaire précis,approved,SK-ENR-FRENCH-4E-VOCAB-REUSE,Employer un terme avec précision,practice,1,draft,REVIEW,True,106802,False,1,0,0,1,
FR-4E,FRENCH,Français,CH-FRENCH-4E-VOCAB,Vocabulaire précis,approved,SK-ENR-FRENCH-4E-VOCAB-REUSE,Employer un terme avec précision,practice,2,draft,REVIEW,True,106794,False,1,0,0,1,
FR-4E,FRENCH,Français,CH-FRENCH-4E-VOCAB,Vocabulaire précis,approved,SK-ENR-FRENCH-4E-VOCAB-REUSE,Employer un terme avec précision,practice,3,draft,REVIEW,True,106806,False,1,0,0,1,
FR-4E,FRENCH,Français,CH-FRENCH-4E-VOCAB,Vocabulaire précis,approved,SK-FRENCH-4E-VOCAB,Mobiliser : Vocabulaire précis,exam_practice,2,approved,,,,True,1,1,1,0,
FR-4E,FRENCH,Français,CH-FRENCH-4E-VOCAB,Vocabulaire précis,approved,SK-FRENCH-4E-VOCAB,Mobiliser : Vocabulaire précis,exercise,3,approved,,,,True,1,1,1,0,
FR-4E,FRENCH,Français,CH-FRENCH-4E-VOCAB,Vocabulaire précis,approved,SK-FRENCH-4E-VOCAB,Mobiliser : Vocabulaire précis,worked_example,2,approved,,,,True,1,1,1,0,
FR-4E,GEOGRAPHY,Géographie,CH-GEOGRAPHY-4E-GLOBALIZATION,Des espaces transformés par la mondialisation,approved,SK-ENR-GEOGRAPHY-4E-GLOBALIZATION-ACTOR,Expliquer le rôle d'un acteur,assessment,2,draft,REVIEW,True,108626,False,1,0,0,1,
FR-4E,GEOGRAPHY,Géographie,CH-GEOGRAPHY-4E-GLOBALIZATION,Des espaces transformés par la mondialisation,approved,SK-ENR-GEOGRAPHY-4E-GLOBALIZATION-ACTOR,Expliquer le rôle d'un acteur,practice,2,draft,REVIEW,True,108646,False,1,0,0,1,
FR-4E,GEOGRAPHY,Géographie,CH-GEOGRAPHY-4E-GLOBALIZATION,Des espaces transformés par la mondialisation,approved,SK-ENR-GEOGRAPHY-4E-GLOBALIZATION-FLOW,Identifier des flux mondialisés,exam_practice,2,approved,,,,True,1,1,1,0,
FR-4E,GEOGRAPHY,Géographie,CH-GEOGRAPHY-4E-GLOBALIZATION,Des espaces transformés par la mondialisation,approved,SK-ENR-GEOGRAPHY-4E-GLOBALIZATION-FLOW,Identifier des flux mondialisés,exercise,2,approved,,,,True,1,1,1,0,
FR-4E,GEOGRAPHY,Géographie,CH-GEOGRAPHY-4E-GLOBALIZATION,Des espaces transformés par la mondialisation,approved,SK-ENR-GEOGRAPHY-4E-GLOBALIZATION-INTEGRATION,Comparer l'intégration des territoires,exam_practice,2,approved,,,,True,1,1,1,0,
FR-4E,GEOGRAPHY,Géographie,CH-GEOGRAPHY-4E-GLOBALIZATION,Des espaces transformés par la mondialisation,approved,SK-ENR-GEOGRAPHY-4E-GLOBALIZATION-INTEGRATION,Comparer l'intégration des territoires,exercise,2,approved,,,,True,1,1,1,0,
FR-4E,GEOGRAPHY,Géographie,CH-GEOGRAPHY-4E-GLOBALIZATION,Des espaces transformés par la mondialisation,approved,SK-ENR-GEOGRAPHY-4E-GLOBALIZATION-MAP,Construire une représentation de réseaux,exam_practice,2,approved,,,,True,1,1,1,0,
FR-4E,GEOGRAPHY,Géographie,CH-GEOGRAPHY-4E-GLOBALIZATION,Des espaces transformés par la mondialisation,approved,SK-ENR-GEOGRAPHY-4E-GLOBALIZATION-MARITIME,Analyser un espace maritime,exam_practice,2,approved,,,,True,1,1,1,0,
FR-4E,GEOGRAPHY,Géographie,CH-GEOGRAPHY-4E-GLOBALIZATION,Des espaces transformés par la mondialisation,approved,SK-ENR-GEOGRAPHY-4E-GLOBALIZATION-MARITIME,Analyser un espace maritime,exercise,2,approved,,,,True,1,1,1,0,
FR-4E,GEOGRAPHY,Géographie,CH-GEOGRAPHY-4E-GLOBALIZATION,Des espaces transformés par la mondialisation,approved,SK-GEOGRAPHY-4E-GLOBALIZATION,Expliquer l'intégration différenciée des territoires,exam_practice,2,approved,,,,True,1,1,1,0,
FR-4E,GEOGRAPHY,Géographie,CH-GEOGRAPHY-4E-GLOBALIZATION,Des espaces transformés par la mondialisation,approved,SK-GEOGRAPHY-4E-GLOBALIZATION,Expliquer l'intégration différenciée des territoires,exercise,2,approved,,,,True,1,1,1,0,
FR-4E,GEOGRAPHY,Géographie,CH-GEOGRAPHY-4E-MOBILITY,Mobilités humaines transnationales,approved,SK-ENR-GEOGRAPHY-4E-MOBILITY-CAUSE,Distinguer causes de mobilité,exam_practice,2,approved,,,,True,1,1,1,0,
FR-4E,GEOGRAPHY,Géographie,CH-GEOGRAPHY-4E-MOBILITY,Mobilités humaines transnationales,approved,SK-ENR-GEOGRAPHY-4E-MOBILITY-CAUSE,Distinguer causes de mobilité,exercise,2,approved,,,,True,1,1,1,0,
FR-4E,GEOGRAPHY,Géographie,CH-GEOGRAPHY-4E-MOBILITY,Mobilités humaines transnationales,approved,SK-ENR-GEOGRAPHY-4E-MOBILITY-EFFECT,Analyser des effets territoriaux,exercise,2,approved,,,,True,1,1,1,0,
FR-4E,GEOGRAPHY,Géographie,CH-GEOGRAPHY-4E-MOBILITY,Mobilités humaines transnationales,approved,SK-ENR-GEOGRAPHY-4E-MOBILITY-MAP,Lire une carte de flux,exam_practice,2,approved,,,,True,1,1,1,0,
FR-4E,GEOGRAPHY,Géographie,CH-GEOGRAPHY-4E-MOBILITY,Mobilités humaines transnationales,approved,SK-ENR-GEOGRAPHY-4E-MOBILITY-MAP,Lire une carte de flux,exercise,2,approved,,,,True,1,1,1,0,
FR-4E,GEOGRAPHY,Géographie,CH-GEOGRAPHY-4E-MOBILITY,Mobilités humaines transnationales,approved,SK-ENR-GEOGRAPHY-4E-MOBILITY-MIGRATION,Expliquer un flux migratoire,exam_practice,2,approved,,,,True,1,1,1,0,
FR-4E,GEOGRAPHY,Géographie,CH-GEOGRAPHY-4E-MOBILITY,Mobilités humaines transnationales,approved,SK-ENR-GEOGRAPHY-4E-MOBILITY-MIGRATION,Expliquer un flux migratoire,exercise,2,approved,,,,True,1,1,1,0,
FR-4E,GEOGRAPHY,Géographie,CH-GEOGRAPHY-4E-MOBILITY,Mobilités humaines transnationales,approved,SK-ENR-GEOGRAPHY-4E-MOBILITY-TOURISM,Caractériser une mobilité touristique,exam_practice,2,approved,,,,True,1,1,1,0,
FR-4E,GEOGRAPHY,Géographie,CH-GEOGRAPHY-4E-MOBILITY,Mobilités humaines transnationales,approved,SK-ENR-GEOGRAPHY-4E-MOBILITY-TOURISM,Caractériser une mobilité touristique,exercise,2,approved,,,,True,1,1,1,0,
FR-4E,GEOGRAPHY,Géographie,CH-GEOGRAPHY-4E-MOBILITY,Mobilités humaines transnationales,approved,SK-GEOGRAPHY-4E-MOBILITY,Analyser des flux migratoires et touristiques,assessment,2,draft,REVIEW,True,108722,False,1,0,0,1,
FR-4E,GEOGRAPHY,Géographie,CH-GEOGRAPHY-4E-MOBILITY,Mobilités humaines transnationales,approved,SK-GEOGRAPHY-4E-MOBILITY,Analyser des flux migratoires et touristiques,practice,2,draft,REVIEW,True,108718,False,1,0,0,1,
FR-4E,GEOGRAPHY,Géographie,CH-GEOGRAPHY-4E-URBANIZATION,L'urbanisation du monde,approved,SK-ENR-GEOGRAPHY-4E-URBANIZATION-GROWTH,Décrire la croissance urbaine,exam_practice,2,approved,,,,True,1,1,1,0,
FR-4E,GEOGRAPHY,Géographie,CH-GEOGRAPHY-4E-URBANIZATION,L'urbanisation du monde,approved,SK-ENR-GEOGRAPHY-4E-URBANIZATION-GROWTH,Décrire la croissance urbaine,exercise,2,approved,,,,True,1,1,1,0,
FR-4E,GEOGRAPHY,Géographie,CH-GEOGRAPHY-4E-URBANIZATION,L'urbanisation du monde,approved,SK-ENR-GEOGRAPHY-4E-URBANIZATION-INEQUALITY,Analyser des inégalités urbaines,exercise,2,approved,,,,True,1,1,1,0,
